StudentID,IdNumber,CourseKey,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Average of AttendanceRate,Withdrawn
114465,1859563,HCCHP-HE222A-2022,HCCHP,Y,N,240,33,2,0,PT,HE,Other vocational programme – other,Dunfermline,21,2022-08-29 00:00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6668,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
114513,1859738,VQDGE7-HF121A-2021,VQDGE7,Y,N,1120,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,35,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,797,Male,Other,Scotland,None,Heterosexual/straight,1,0
114515,1859740,HCCHP-SF122A-2022,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,35,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,British,2505,Female,Married,Scotland,Christian: Protestant,Heterosexual/straight,1,0
114515,1859740,NCEEC6-SF121A-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,35,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,2505,Female,Married,Scotland,Christian: Protestant,Heterosexual/straight,1,0
114535,1859760,HCSSH-BF121A-2021,HCSSH,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,5,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Specific learning difficulty,Yes,No,Scottish,822,Female,Married,Scotland,None,Heterosexual/straight,1,1
114639,1860116,HCCHP-BF121A-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,54,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,69,Female,Prefer not to say,Scotland,None,Gay woman/lesbian,1,1
114639,1860116,HCHCP-SF122A-2022,HCHCP,Y,N,640,40,1,16,FT,HE,Other vocational programme – other,Glenrothes,14,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),Yes,No known disability,No,No,Scottish,1880,Female,Prefer not to say,Scotland,None,Gay woman/lesbian,1,1
114664,1760141,HCHOS7-BF123A-2023,HCHOS7,Y,N,600,34,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,35,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,Yes,No,Irish,632,Female,Prefer not to say,Ireland,None,Heterosexual/straight,1,1
114715,1760275,NQPCK4-BF122A-2022,NQPCK4,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,35,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,469,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,1
114806,1760411,HCFHE-BF122A-2022,HCFHE,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,25,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2816,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
114816,1760423,NCEIP5-SF123A-2023,NCEIP5,Y,Y,680,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,33,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3023,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
114830,1760446,HCHCP-HF122A-2022,HCHCP,Y,N,640,40,1,16,FT,HE,Other vocational programme – other,Dunfermline,38,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Long standing illness,No,No,Scottish,3926,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,1
114909,1860758,HCHCP-SF122A-2022,HCHCP,Y,N,640,40,1,16,FT,HE,Other vocational programme – other,Glenrothes,32,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,314,Female,Other,Scotland,None,Heterosexual/straight,1,0
114915,1860764,HCCHP-SF121B-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,54,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1833,Female,Other,Scotland,None,Bi/bisexual,1,0
114931,1860780,NCEEC6-BF122A-2022,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,25,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,Yes,No,Scottish,148,Female,Prefer not to say,Scotland,None,Gay woman/lesbian,1,1
114934,1860783,HCCDS-BF122A-2022,HCCDS,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,26,2022-08-31 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5609,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
115079,1860974,HDASNM-HF221A-2021,HDASNM,Y,N,544,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,19,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple(+MH),No,Yes,Scottish,752,Female,Prefer not to say,Scotland,None,Other,1,1
115138,1761073,NCEEC6-BF123A-2023,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,18,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,720,Female,Prefer not to say,Scotland,None,Prefer not to say,1,1
115219,1861199,ACBAP6-LF123A-2023,ACBAP6,Y,N,640,36,1,0,FT,FE,Other vocational programme – other,Levenmouth,26,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1011,Female,Prefer not to say,Scotland,None,Prefer not to say,1,0
115284,1861304,HCASNS-BF121A-2021,HCASNS,Y,N,680,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,54,2021-08-30 00:00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,400,Female,Married,Scotland,None,Bi/bisexual,1,0
115284,1861304,HDASNM-BF222A-2022,HDASNM,Y,N,720,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,45,2022-08-29 00:00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,Yes,No,Scottish,400,Female,Married,Scotland,None,Bi/bisexual,1,0
115455,1861523,CSHTE4-BF122A-2022,CSHTE4,Y,N,720,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,39,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,Yes,"Pakistani, Pakistani Scottish, or Pakistani British",1627,Female,Prefer not to say,Scotland,Muslim,Prefer not to say,1,0
115542,1761695,NQPCK4-HF123A-2023,NQPCK4,Y,N,640,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,11,2023-08-28 00:00:00,N,Winter leaver,Fee waiver – full-time non-advanced,No,Multiple(+MH),Yes,No,Scottish,1144,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
115564,1861717,HCCHP-SF121B-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,28,2021-08-30 00:00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,6495,Female,Married,Scotland,Prefer not to say,Heterosexual/straight,1,0
115639,1761802,NQBAP6-LF122A-2022,NQBAP6,Y,N,720,36,1,0,FT,FE,Other vocational programme – other,Levenmouth,17,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3569,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
115674,1761842,HCCHP-BF122A-2022,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,1,2022-08-31 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,6047,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0,1
115733,1861916,NQPCK4-BF122A-2022,NQPCK4,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,7,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),Yes,No,Scottish,610,Female,Prefer not to say,Scotland,None,Gay woman/lesbian,0.5862,1
115921,1762179,ACPCK6-HF123A-2023,ACPCK6,Y,N,640,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,25,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3926,Female,Prefer not to say,Scotland,None,Prefer not to say,0.7143,0
115952,1862219,ACPCK6-HF122A-2022,ACPCK6,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,32,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,Scottish,6593,Male,Prefer not to say,Scotland,None,Prefer not to say,1,0
115978,1862245,HCSSH-HF121A-2021,HCSSH,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,54,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2920,Female,Married,Scotland,None,Heterosexual/straight,1,0
115999,1862266,VQBAR2-BF121A-2021,VQBAR2,Y,N,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,6,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1556,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
116022,1862289,HDMUA-BF222A-2022,HDMUA,Y,N,600,40,2,15,FT,HE,Other vocational programme – other,Kirkcaldy,41,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,Yes,No,Scottish,5456,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
116158,1862487,NCEEC6-SF123A-2023,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,12,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Long standing illness,No,No,Scottish,1772,Female,Prefer not to say,Scotland,None,Other,0,0
116180,1862509,HCCHP-SF121A-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,49,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Any other white background,1846,Female,Other,Latvia,None,Heterosexual/straight,1,1
116189,1862518,HDASNM-HF221A-2021,HDASNM,Y,N,544,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,52,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Specific learning difficulty,No,No,Scottish,5887,Female,Other,Scotland,None,Heterosexual/straight,1,1
116299,1862635,HCPRC-BF122A-2022,HCPRC,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,18,2022-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,British,4719,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
116301,1862637,VQABT420-BF121A-2021,VQABT420,Y,N,720,7,1,14,PT,FE,Other vocational programme – other,Kirkcaldy,22,2021-08-23 00:00:00,N,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,2360,Female,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,1,0
116365,1862705,HCCHP-HF121A-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,32,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple(+MH),Yes,No,Scottish,5630,Female,Prefer not to say,Scotland,None,Prefer not to say,1,1
116417,1762757,NCEEC6-BF121B-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,56,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,866,Female,Other,Poland,Prefer not to say,Heterosexual/straight,1,1
116503,1762844,HCSSH-BF121A-2021,HCSSH,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,38,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,69,Male,Prefer not to say,Scotland,Prefer not to say,Gay man,1,1
116648,1763001,NQPCK4-BF123A-2023,NQPCK4,Y,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,14,2023-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning disability,Yes,No,Scottish,761,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
116680,1863040,HCCHP-HF121A-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,-3,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Specific learning difficulty,Yes,No,Scottish,4207,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
116693,1863053,HCCDF-BF122A-2022,HCCDF,Y,N,600,40,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,13,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2622,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
116788,1763171,NCEEC6-SF123A-2023,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,41,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,6158,Female,Prefer not to say,Scotland,None,Prefer not to say,1,1
116794,1763177,NQPCK4-BF121A-2021,NQPCK4,Y,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,10,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple,No,No,Scottish,824,Female,Other,Scotland,None,Heterosexual/straight,0,0
116812,1763204,NCEEC6-BF123A-2023,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,47,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,3893,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.5,0
116906,1863312,NCEEC6-BF122A-2022,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,39,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,7,Female,Prefer not to say,Scotland,Christian: Other,Bi/bisexual,1,1
116918,1863324,HDASNM-BF221A-2021,HDASNM,Y,N,720,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,12,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3737,Female,Other,Scotland,None,Heterosexual/straight,1,1
116944,1863350,ACPCK6-BF122A-2022,ACPCK6,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,21,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,5127,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,0
116944,1863350,HCPRC-BF123A-2023,HCPRC,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,31,2023-08-28 00:00:00,N,Winter leaver,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5127,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,0
117044,1863487,HCFHE-BF122A-2022,HCFHE,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,39,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1637,Male,Other,Scotland,Christian: Other,Heterosexual/straight,1,0
117147,1863616,HCCDF-BF121A-2021,HCCDF,Y,N,600,40,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,31,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,797,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.6923,1
117174,1763643,HCSSH-BE222A-2022,HCSSH,Y,N,240,40,2,6,PT,HE,Other vocational programme – other,Kirkcaldy,21,2022-08-29 00:00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,2139,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0,0
117238,1763725,NCEEC6-SF123A-2023,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,14,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1753,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
117292,1863794,NQPCK4-HF122A-2022,NQPCK4,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,-1,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,Scottish,400,Male,Prefer not to say,Scotland,None,Prefer not to say,1,1
117305,1863807,HCCHP-HF121C-2021,HCCHP,Y,N,340,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,0,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple(+MH),No,No,Scottish,4709,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,1,0
117305,1863807,HCCHP-HF121A-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,21,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple(+MH),No,No,Scottish,4709,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,1,0
117305,1863807,HDASNM-HF222A-2022,HDASNM,Y,N,544,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,20,2022-08-31 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple(+MH),No,No,Scottish,4709,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,1,0
117318,1863820,VQBAR2-BF122A-2022,VQBAR2,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,18,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,4597,Female,Prefer not to say,Scotland,Prefer not to say,Bi/bisexual,1,0
117322,1863824,NCEEC6-BF121A-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,42,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,Yes,No,Scottish,720,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
117439,1863964,VQBAR2-BF122B-2022,VQBAR2,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,5,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,Yes,No,Scottish,5161,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
117521,1864049,HCCHP-HF122A-2022,HCCHP,Y,N,720,40,1,18,FT,HE,Other vocational programme – other,Dunfermline,39,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1752,Female,Other,Scotland,Prefer not to say,Heterosexual/straight,1,0
117521,1864049,NCEEC6-HF121A-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,56,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,Yes,No,Scottish,1752,Female,Other,Scotland,Prefer not to say,Heterosexual/straight,1,0
117559,1764106,NQPCK4-BF122A-2022,NQPCK4,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,19,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,1957,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
117578,1764126,NCEEC6-LF121A-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Levenmouth,56,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1703,Female,Other,Scotland,None,Heterosexual/straight,1,1
117610,1864160,HCCHP-SF121B-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,52,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2360,Female,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,1,0
117631,1864181,HDMUA-BF222A-2022,HDMUA,Y,N,600,40,2,15,FT,HE,Other vocational programme – other,Kirkcaldy,27,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple,No,No,Scottish,5346,Prefer not to say,Prefer not to say,Scotland,None,Prefer not to say,1,0
117635,1864185,HCCHP-BF121A-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,32,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3276,Male,Prefer not to say,Scotland,None,Gay man,1,0
117685,1764235,ACPCK6-BF122A-2022,ACPCK6,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,0,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,"Pakistani, Pakistani Scottish, or Pakistani British",2732,Female,Prefer not to say,Scotland,Muslim,Heterosexual/straight,1,0
117685,1764235,HCPRC-BF123A-2023,HCPRC,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,34,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,"Pakistani, Pakistani Scottish, or Pakistani British",2732,Female,Prefer not to say,Scotland,Muslim,Heterosexual/straight,1,0
117917,1864470,VQHAI2-HF122B-2022,VQHAI2,Y,N,720,40,2,18,FT,FE,Other vocational programme – other,Dunfermline,39,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2735,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
117953,1864505,HCSSH-BF121A-2021,HCSSH,Y,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,11,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Mental Health Condition,No,No,Scottish,1637,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
118327,1864900,NCEEC6-BF121B-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,56,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,328,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.2308,0
118415,1764988,HCCHP-BF121B-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,20,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1521,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
118495,1865073,NCEEC6-HF121A-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,21,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1016,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.8571,0
118520,1865098,NCEEC6-HF121A-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,14,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),Yes,No,Scottish,5139,Female,Prefer not to say,Scotland,None,Prefer not to say,1,0
118522,1865100,HCCHP-HF121A-2021,HCCHP,Y,N,720,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,56,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5365,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
118524,1865102,NCEEC6-HF121A-2021,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,27,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3477,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,1
118537,1765115,VQBAR2-BF122B-2022,VQBAR2,Y,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,5,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1790,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
118564,1765142,NCEEC6-HF123B-2023,NCEEC6,Y,N,840,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,1,2023-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,Yes,No,Scottish,751,Male,Prefer not to say,Scotland,None,Bi/bisexual,1,0
118637,1765215,ACBAP6-LF123A-2023,ACBAP6,Y,N,640,36,1,0,FT,FE,Other vocational programme – other,Levenmouth,42,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3805,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,0
118704,1765282,CSHTE4-BF123A-2023,CSHTE4,Y,N,640,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,40,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,Yes,No,Scottish,1527,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,0
