StudentID,IdNumber,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Withdrawn
183912,2161853,ONPER,N,N,6,3,1,0,PT,FE,Other vocational programme – other,Other,-72,30/11/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1787,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0
183916,2161868,ONWEO,N,Y,3,0,1,0,PT,FE,Other vocational programme – other,Kirkcaldy,-15,26/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1767,Male,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,0
183917,2161869,ONWEO,N,Y,3,0,1,0,PT,FE,Other vocational programme – other,Kirkcaldy,-15,26/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1767,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
183918,2161870,ONWEO,N,Y,3,0,1,0,PT,FE,Other vocational programme – other,Kirkcaldy,-15,26/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1342,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
183919,2161871,ONWEO,N,Y,3,0,1,0,PT,FE,Other vocational programme – other,Kirkcaldy,-15,26/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2165,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
183920,2161872,ONELV,N,N,13,0,1,0,PT,FE,Other vocational programme – other,Glenrothes,47,29/03/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4150,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
183921,2161873,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-193,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2133,Female,Other,Scotland,None,Heterosexual/straight,0
183922,2161879,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-17,24/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,Mental Health Condition,No,No,Scottish,5816,Female,Prefer not to say,Scotland,None,Bi/bisexual,0
183923,2161889,OAUEP,N,N,40,38,1,0,PT,FE,Other vocational programme – other,Kirkcaldy,-345,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,Other impairment not listed,No,No,Scottish,985,Male,Prefer not to say,Scotland,Christian: Other,Heterosexual/straight,0
183923,2161889,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-17,24/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,Other impairment not listed,No,No,Scottish,985,Male,Prefer not to say,Scotland,Christian: Other,Heterosexual/straight,0
183924,2161896,MAHAF5,N,N,160,18,3,4,PT,FE,Other vocational programme – other,Dunfermline,-3,07/02/2022 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,British,3608,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
183956,2161950,ONECS5,N,Y,184,36,2,2,PT,FE,Other vocational programme – other,Dunfermline,-165,30/08/2021 00:00,N,Registered unemployed - not receiving jobseekers allowance,Universal Credit (UC),No,No known disability,No,No,English,315,Male,Other,England,Prefer not to say,Prefer not to say,0
183960,2161965,ONIMEX,N,Y,6,1,1,0,PT,FE,Other vocational programme – other,Other,-12,23/03/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,Specific learning difficulty,No,No,Scottish,3819,Female,Other,Scotland,None,Heterosexual/straight,0
183960,2161965,ONIPP,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-6,09/02/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,Specific learning difficulty,No,No,Scottish,3819,Female,Other,Scotland,None,Heterosexual/straight,0
183960,2161965,ONISK,N,Y,3,0,1,0,PT,FE,Other vocational programme – other,Other,-9,02/02/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,Specific learning difficulty,No,No,Scottish,3819,Female,Other,Scotland,None,Heterosexual/straight,0
183960,2161965,ONITE,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-3,22/03/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,Specific learning difficulty,No,No,Scottish,3819,Female,Other,Scotland,None,Heterosexual/straight,0
183960,2161965,ONOFF,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Dunfermline,-20,02/02/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,Specific learning difficulty,No,No,Scottish,3819,Female,Other,Scotland,None,Heterosexual/straight,0
183961,2161966,ONIPP,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-12,03/02/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5856,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
183961,2161966,ONISK,N,Y,3,0,1,0,PT,FE,Other vocational programme – other,Other,-9,02/02/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5856,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
183961,2161966,ONOFF,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Dunfermline,-20,02/02/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5856,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
183962,2161967,ONTHS,N,N,268,38,1,27,PT,FE,Other vocational programme – other,Kirkcaldy,-197,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,3250,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
183963,2161968,ONEWR18,N,N,22,1,1,0,PT,FE,Other vocational programme – other,Glenrothes,22,08/03/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,3058,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
183965,2161970,HCFAW,N,Y,160,40,4,0,PT,HE,Other vocational programme – other,Dunfermline,-199,30/08/2021 00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,English,0,Male,Other,England,Christian: Other,Heterosexual/straight,0
183979,2261985,VQLED4,N,N,80,40,2,0,PT,HE,Other vocational programme – other,Dunfermline,-248,30/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,6077,Male,Married,Scotland,None,Heterosexual/straight,0
184008,2162014,ONHMPK,N,N,40,36,1,0,PT,FE,Other vocational programme – for students with learning difficulties,Other,-168,30/08/2021 00:00,N,Not registered unemployed but not working,Fee waiver – student on a DPG 18 / PG 5 programme,No,No known disability,No,No,Scottish,2534,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
184009,2162027,ONYTH2,N,N,80,32,1,0,PT,FE,Other vocational programme – other,Glenrothes,-136,01/10/2021 00:00,N,Primary school pupil,Fee waiver – school pupil,No,Deaf or hearing impairment,No,No,Scottish,6940,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
184010,2162031,ONSPRG4,N,N,170,36,1,5,PT,FE,Other vocational programme – for students with learning difficulties,Dunfermline,-168,30/08/2021 00:00,N,Not registered unemployed but not working,Fee waiver – student on a DPG 18 / PG 5 programme,No,Blind or physical impairment,Yes,No,Any other white background,3566,Female,Prefer not to say,Portugal,None,Heterosexual/straight,0
184011,2162032,OAUEP,N,N,40,38,1,0,PT,FE,Other vocational programme – other,Kirkcaldy,-304,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,Mental Health Condition,No,No,Scottish,3341,Female,Other,Scotland,None,Bi/bisexual,0
184011,2162032,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-28,17/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,Mental Health Condition,No,No,Scottish,3341,Female,Other,Scotland,None,Bi/bisexual,0
184012,2162033,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-197,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,English,4643,Male,Married,England,None,Heterosexual/straight,0
184013,2162034,OAUEP,N,N,40,38,1,0,PT,FE,Other vocational programme – other,Kirkcaldy,-80,07/03/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,416,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
184013,2162034,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-28,17/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,416,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
184014,2162035,OAUEP,N,N,40,38,1,0,PT,FE,Other vocational programme – other,Kirkcaldy,-298,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1208,Male,Married,Scotland,None,Heterosexual/straight,0
184014,2162035,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-28,17/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1208,Male,Married,Scotland,None,Heterosexual/straight,0
184015,2162036,OAUEP,N,N,40,38,1,0,PT,FE,Other vocational programme – other,Kirkcaldy,-299,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,408,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
184015,2162036,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-28,17/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,408,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
184016,2162037,OAUEP,N,N,40,38,1,0,PT,FE,Other vocational programme – other,Kirkcaldy,-298,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,3470,Female,Other,Scotland,None,Heterosexual/straight,0
184016,2162037,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-28,17/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,3470,Female,Other,Scotland,None,Heterosexual/straight,0
184017,2162038,OAUEP,N,N,40,38,1,0,PT,FE,Other vocational programme – other,Kirkcaldy,-298,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5411,Male,Other,Scotland,Another religion or body,Gay man,0
184017,2162038,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-28,17/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5411,Male,Other,Scotland,Another religion or body,Gay man,0
184239,2162262,ONCOC,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Other,-25,20/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,824,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
184240,2162264,ONCOC,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Other,-25,20/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,332,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0
184241,2162266,FEMSCI,N,Y,40,52,1,0,PT,FE,Other vocational programme – other,Other,-168,30/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2249,Female,Prefer not to say,Scotland,None,Prefer not to say,0
184242,2162267,ONCOC,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Other,-25,20/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1556,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
184243,2162269,ONCOC,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Other,-25,20/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,Yes,Scottish,3760,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
184244,2162273,ONCOC,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Other,-25,20/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,"Black, Black Scottish or Black British",1833,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
184245,2162274,FEMSCI,N,Y,40,52,1,0,PT,FE,Other vocational programme – other,Other,-168,30/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,6442,Male,Prefer not to say,Scotland,None,Prefer not to say,0
184246,2162275,ONCOC,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Other,-25,20/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2781,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0
184247,2162276,ONCOC,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Other,-25,20/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2041,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0
184248,2162279,ONECS5,N,Y,184,36,2,2,PT,FE,Other vocational programme – other,Dunfermline,-168,30/08/2021 00:00,N,Not registered unemployed but not working,Universal Credit (UC),No,No known disability,No,No,Scottish,3477,Female,Other,Scotland,None,Heterosexual/straight,0
184250,2162281,ONYTH1,N,N,40,14,1,1,PT,FE,Other vocational programme – other,Kirkcaldy,7,21/02/2022 00:00,N,Primary school pupil,Fee waiver – school pupil,No,No known disability,No,No,Scottish,4303,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
184260,2162292,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-198,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1461,Male,Other,Scotland,Christian: Roman Catholic,Heterosexual/straight,0
184261,2162293,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-198,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1588,Male,Married,Scotland,Christian: Roman Catholic,Heterosexual/straight,0
184263,2162295,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-198,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5124,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
184264,2162296,CDGFA4,N,Y,10,8,1,5,PT,FE,Other vocational programme – other,Kirkcaldy,0,14/03/2022 10:37,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,No,No,Scottish,2913,Female,Other,Scotland,None,Heterosexual/straight,0
184264,2162296,CDGFK4,N,Y,10,8,1,5,PT,FE,Other vocational programme – other,Kirkcaldy,0,14/03/2022 10:37,N,Not registered unemployed but not working,Fee waiver – low income,No,No known disability,No,No,Scottish,2913,Female,Other,Scotland,None,Heterosexual/straight,0
184264,2162296,HCPAY,N,N,40,11,1,0,PT,HE,Other vocational programme – other,Dunfermline,15,15/03/2022 00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,2913,Female,Other,Scotland,None,Heterosexual/straight,0
184302,2162334,OAUEP,N,N,40,38,1,0,PT,FE,Other vocational programme – other,Kirkcaldy,-347,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1548,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
184302,2162334,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-22,24/01/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1548,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0
184303,2162335,PDTOR7,N,N,100,38,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,-198,01/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5990,Male,Married,Scotland,None,Heterosexual/straight,0
