StudentID,IdNumber,CourseKey,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Average of AttendanceRate,Withdrawn
152219,2016172,ICCSC5-HF123A-2023,ICCSC5,N,Y,720,40,1,16,FT,FE,Other vocational programme – other,Dunfermline,34,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,Yes,No,English,1419,Female,Prefer not to say,England,None,Heterosexual/straight,0.8636216216216216,0
152288,2016251,VQPAD3-SB323A-2023,VQPAD3,N,Y,160,4,4,40,PT,FE,Other vocational programme – other,Glenrothes,104,12/02/2024 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,2989,Female,Other,Scotland,None,Heterosexual/straight,1,0
152289,2016252,HDASNM-HF223A-2023,HDASNM,N,N,720,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,3,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,Yes,Scottish,4089,Female,Other,Scotland,None,Heterosexual/straight,0.9480945945945947,0
152298,2016261,CSHTE4-BF123A-2023,CSHTE4,Y,N,640,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,34,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Any other white background,519,Female,Prefer not to say,Portugal,None,Heterosexual/straight,0.8464189189189189,0
152315,1916278,ONYTH3-HO123A-2023,ONYTH3,N,N,40,34,1,0,PT,FE,Other vocational programme – other,Dunfermline,-35,29/08/2023 00:00,N,School based S1,Fee waiver – school pupil,No,No known disability,No,No,Any other Asian background,3865,Female,Other,Scotland,None,Heterosexual/straight,0.8518518518518519,0
152322,1916290,ONYTH2-SO123A-2023,ONYTH2,N,N,40,34,1,0,PT,FE,Other vocational programme – other,Glenrothes,-39,01/09/2023 00:00,N,Primary school pupil,Fee waiver – school pupil,No,No known disability,No,No,Scottish,1767,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0.7307692307692307,0
152323,1916291,ONYTH3-SO123A-2023,ONYTH3,N,N,40,34,1,0,PT,FE,Other vocational programme – other,Glenrothes,-39,01/09/2023 00:00,N,School based S1,Fee waiver – school pupil,No,No known disability,No,No,Scottish,845,Female,Other,Scotland,None,Heterosexual/straight,0.8275862068965517,0
152329,1916309,ONEHW-HP123C-2023,ONEHW,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-5,02/11/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,6934,Female,Other,Scotland,None,Heterosexual/straight,1,0
152330,1916310,VQBET6-BF123A-2023,VQBET6,N,N,720,33,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,31,28/08/2023 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,1828,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.5,1
152332,2016312,HDBUS-BF223A-2023,HDBUS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,18,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),Yes,No known disability,No,No,English,1312,Female,Other,England,None,Heterosexual/straight,0.9819810810810811,0
152341,2016321,HDCSD-BF123B-2023,HDCSD,N,Y,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,47,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,400,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.8716783783783784,0
152381,1916377,HEBMLE-FI123A-2023,HEBMLE,N,N,40,52,1,0,PT,HE,Other vocational programme – other,Other,-2,28/08/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Polish,5605,Female,Other,Poland,Christian: Roman Catholic,Heterosexual/straight,0.9375,0
152417,1916418,HCPOL-BF123A-2023,HCPOL,N,N,600,36,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,46,28/08/2023 00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,British,522,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9731648648648649,0
152418,1916419,ACCGD6-SF123B-2023,ACCGD6,N,Y,720,40,1,18,FT,FE,Other vocational programme – other,Glenrothes,18,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,148,Female,Prefer not to say,Scotland,Another religion or body,Other,0.7169297297297297,0
152419,1916420,CCICW4-SS123A-2023,CCICW4,N,N,360,17,1,22,PT,FE,Other vocational programme – other,Glenrothes,49,05/02/2024 00:00,Y,Full-time college based not included above,Fee waiver – Short full-time (SFT) course,No,No known disability,Yes,No,Scottish,568,Female,Other,Scotland,None,Heterosexual/straight,0.8388888888888889,0
152490,2016493,HCC3A7-SF123A-2023,HCC3A7,N,Y,600,36,1,15,FT,HE,Other vocational programme – other,Glenrothes,7,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple(+MH),Yes,No,British,442,Male,Other,Scotland,None,Other,0.9600162162162162,0
152493,2016496,NQESOL5-BF123A-2023,NQESOL5,N,N,640,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,41,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Any other background,4287,Female,Married,Syrian Arab Republic,Muslim,Prefer not to say,0.9598222222222224,0
152497,1916500,ACSSH6-BF123A-2023,ACSSH6,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,11,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1843,Prefer not to say,Other,Scotland,None,Prefer not to say,0.9714285714285714,0
152503,1916506,VQAUT3-SD323A-2023,VQAUT3,N,Y,280,34,4,0,PT,FE,Other vocational programme – other,Glenrothes,43,30/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6266,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9166666666666666,0
152699,1916793,CCGEA4-SF123A-2023,CCGEA4,N,Y,680,36,1,18,FT,FE,Other vocational programme – other,Glenrothes,14,28/08/2023 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,332,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.6926243243243243,0
152709,2016804,NCSFF6-SF123A-2023,NCSFF6,N,N,720,36,1,20,FT,FE,Other vocational programme – other,Glenrothes,39,28/08/2023 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,4330,Male,Other,Scotland,None,Heterosexual/straight,0.9871805555555555,0
152711,2016806,NPCONP-HF123A-2023,NPCONP,N,Y,680,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,35,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1644,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.7890432432432433,0
152723,1916818,ACPSS6-BF123B-2023,ACPSS6,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,10,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,960,Female,Prefer not to say,Scotland,None,Prefer not to say,0.8846833333333334,0
152772,1916900,CCBAK4-BS123A-2023,CCBAK4,N,N,360,18,1,20,PT,FE,Other vocational programme – other,Kirkcaldy,0,05/02/2024 00:00,N,Full-time college based not included above,Fee waiver – Short full-time (SFT) course,No,No known disability,No,No,Scottish,1703,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0,0
152782,1916918,NQMATR-LP123A-2023,NQMATR,N,Y,40,7,1,7,PT,FE,Other vocational programme – other,Levenmouth,-2,21/02/2024 00:00,N,School based S5,Fee waiver – school pupil,No,No known disability,No,No,Scottish,2902,Male,Other,Scotland,None,Heterosexual/straight,0.8,0
152835,2016999,HCVIC-SF123A-2023,HCVIC,N,Y,600,40,1,15,FT,HE,Other vocational programme – other,Glenrothes,46,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Polish,2735,Female,Other,Poland,Christian: Roman Catholic,Heterosexual/straight,0.8181666666666666,1
152839,2017003,ICCSH5-HF123A-2023,ICCSH5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,42,28/08/2023 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,Yes,No,Any other Asian background,6593,Female,Married,Thailand,Buddhist,Heterosexual/straight,0.8276942857142857,0
152840,2017004,HCAPC-SF123A-2023,HCAPC,N,Y,600,40,1,15,FT,HE,Other vocational programme – other,Glenrothes,27,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,1682,Male,Other,Scotland,None,Heterosexual/straight,0.9550277777777778,0
152846,1917010,HCHCP-HF123A-2023,HCHCP,N,N,600,40,1,15,FT,HE,Other vocational programme – other,Dunfermline,46,28/08/2023 00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,Yes,No,Scottish,2969,Female,Married,Scotland,None,Heterosexual/straight,0.9873749999999999,0
152846,1917010,NQHUB5-HE123A-2023,NQHUB5,N,Y,160,17,1,9,PT,FE,Other vocational programme – other,Dunfermline,1,22/08/2023 00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,Yes,No,Scottish,2969,Female,Married,Scotland,None,Heterosexual/straight,0.7142857142857143,1
152851,1917015,ACAHL6-HF123A-2023,ACAHL6,N,Y,760,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,0,28/08/2023 00:00,Y,Student on Scottish wider access programme (SWAP),Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,967,Male,Other,Scotland,None,Heterosexual/straight,0.5772529411764706,1
152886,1917084,ICSPF5-BF123A-2023,ICSPF5,N,N,640,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,4,28/08/2023 00:00,Y,Winter leaver,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,Any mixed background,726,Male,Prefer not to say,England,Christian: Protestant,Heterosexual/straight,0.8753864864864864,0
152888,1917086,VQHAR1-BF123A-2023,VQHAR1,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,12,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,1011,Male,Prefer not to say,Scotland,Prefer not to say,Gay man,0.9655216216216216,0
152934,2017150,FEMSCI-FI123A-2023,FEMSCI,N,Y,40,52,1,0,PT,FE,Other vocational programme – other,Other,26,28/08/2023 00:00,N,Not registered unemployed but not working,Self-financing student,No,Multiple(+MH),Yes,No,Scottish,2969,Female,Prefer not to say,Scotland,None,Bi/bisexual,0.8872558823529412,0
152969,1917187,ICSPF5-BF123A-2023,ICSPF5,N,N,640,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,7,28/08/2023 00:00,Y,Winter leaver,Fee waiver – full-time non-advanced,Yes,No known disability,No,No,Scottish,858,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.6678540540540541,0
153000,2017235,HDCHP-HF223A-2023,HDCHP,N,N,600,40,2,15,FT,HE,Other vocational programme – other,Dunfermline,3,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,Yes,No,Scottish,3204,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.8705882352941177,1
153037,1917274,ICEPA5-RS123A-2023,ICEPA5,N,Y,480,18,1,27,PT,FE,Other vocational programme – other,Rosyth,0,05/02/2024 00:00,N,Full-time college based not included above,Fee waiver – Short full-time (SFT) course,No,No known disability,No,No,Scottish,2722,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0.7508833333333333,0
153038,1917275,MAELI3-SB123A-2023,MAELI3,N,Y,680,36,3,0,FT,FE,Other vocational programme – other,Glenrothes,-2,21/08/2023 00:00,N,Full-time college based not included above,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6593,Male,Other,Scotland,None,Heterosexual/straight,0.960435294,0
153112,1917351,ICPBT5-LF223A-2023,ICPBT5,N,N,640,18,1,40,FT,FE,Other vocational programme – other,Levenmouth,0,05/02/2024 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Long standing illness,No,No,Scottish,1833,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0.9756611111111112,0
153118,2017358,ICPBT5-HF123A-2023,ICPBT5,N,N,640,18,1,35,FT,FE,Other vocational programme – other,Dunfermline,0,06/02/2024 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,4868,Female,Other,Scotland,None,Heterosexual/straight,0.9093117647058824,0
153133,2017373,MAPLU3-SB223B-2023,MAPLU3,N,N,480,34,3,0,PT,FE,Other vocational programme – other,Glenrothes,48,04/09/2023 00:00,N,Permanent or temporary employment,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6461,Male,Other,Scotland,None,Heterosexual/straight,0.9642833333333334,0
153133,2017373,ONAES6-HP123A-2023,ONAES6,N,N,21,40,1,1,PT,FE,Other vocational programme – other,Dunfermline,52,05/02/2024 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,UK industry and commerce,No,No known disability,No,No,Scottish,6461,Male,Other,Scotland,None,Heterosexual/straight,1,0
153138,2017378,NQESOL5-BF123A-2023,NQESOL5,N,N,640,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,31,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Polish,480,Female,Other,Poland,Christian: Roman Catholic,Heterosexual/straight,0.9209944444444444,0
153149,1917389,VQHAR1-BF123B-2023,VQHAR1,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,40,28/08/2023 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),Yes,No,Scottish,7,Male,Prefer not to say,Scotland,Christian: Protestant,Gay man,0.7902,1
153155,1917395,HCLSV-HF123A-2023,HCLSV,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,10,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2044,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.8675972972972974,0
153176,2017418,BAHAF-HF123A-2023,BAHAF,N,N,600,30,1,0,FT,HE,Other vocational programme – other,Dunfermline,49,11/09/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2849,Female,Other,Scotland,None,Heterosexual/straight,0,0
153178,2017420,CCADP4-BF123A-2023,CCADP4,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,45,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,Multiple(+MH),Yes,No,English,2452,Prefer not to say,Prefer not to say,Scotland,Prefer not to say,Bi/bisexual,0.6276918918918919,0
153182,2017424,HCFWI-SD223A-2023,HCFWI,N,Y,240,40,2,6,PT,HE,Other vocational programme – other,Glenrothes,35,28/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,3144,Male,Other,Scotland,None,Heterosexual/straight,0.8857142857142857,0
153189,1917431,CCBAK4-BS123A-2023,CCBAK4,N,N,360,18,1,20,PT,FE,Other vocational programme – other,Kirkcaldy,31,05/02/2024 00:00,Y,Full-time college based not included above,Fee waiver – Short full-time (SFT) course,Yes,No known disability,No,No,Scottish,1798,Female,Other,Scotland,None,Heterosexual/straight,0.5952722222222222,0
153261,1917510,ICBMU5-BF123A-2023,ICBMU5,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,20,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Multiple(+MH),No,No,Scottish,328,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0.8302081081081081,0
153273,1917522,CSKUP4-HD123C-2023,CSKUP4,N,N,180,40,1,4,PT,FE,Other vocational programme – for students with learning difficulties,Dunfermline,-203,30/08/2023 00:00,N,Not registered unemployed but not working,Fee waiver – student on a DPG 18 / PG 5 programme,No,No known disability,No,No,Scottish,829,Female,Other,Scotland,None,Heterosexual/straight,1,0
153323,2017573,ICCHS5-SF123A-2023,ICCHS5,N,N,640,40,1,19,FT,FE,Other vocational programme – other,Glenrothes,41,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,Multiple(+MH),No,No,Scottish,1767,Female,Other,Scotland,None,Heterosexual/straight,0.8488222222222223,0
153381,1917643,VQRST3-SB323A-2023,VQRST3,N,Y,160,4,4,40,PT,FE,Other vocational programme – other,Glenrothes,175,12/02/2024 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",Yes,No known disability,No,No,Scottish,1715,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
153387,1917649,MAMAEP2-SF123A-2023,MAMAEP2,N,Y,760,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,-8,28/08/2023 00:00,N,Full-time college based not included above,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,5095,Male,Other,Scotland,None,Heterosexual/straight,0.9705882352941176,0
153387,1917649,NCMAE-SD123A-2023,NCMAE,N,Y,560,34,1,0,PT,FE,Other vocational programme – other,Glenrothes,-5,31/08/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,5095,Male,Other,Scotland,None,Heterosexual/straight,0.9127228571428572,0
153407,2017670,ONLSL-RP123E-2023,ONLSL,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Other,-42,12/12/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,English,3453,Male,Other,England,None,Heterosexual/straight,1,0
153414,2017678,MAELI3-SB223B-2023,MAELI3,N,Y,560,31,3,14,PT,FE,Other vocational programme – other,Glenrothes,33,18/09/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,4246,Male,Other,Scotland,None,Heterosexual/straight,0.9469727272727273,0
153479,2017748,HCAPC-SF123A-2023,HCAPC,N,Y,600,40,1,15,FT,HE,Other vocational programme – other,Glenrothes,26,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,"Indian, Indian Scottish, or Indian British",1265,Male,Other,India,Hindu,Heterosexual/straight,0.5293194444444445,0
153488,2017757,HCCHP-ZF123A-2023,HCCHP,N,N,720,36,1,36,FT,HE,Other vocational programme – other,Other,46,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5161,Female,Other,Scotland,None,Heterosexual/straight,0.5368111111111111,1
153527,2017803,ACSFH6-BF123A-2023,ACSFH6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,-17,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3526,Male,Other,Scotland,None,Heterosexual/straight,0.7679714285714286,0
153531,2017807,HDACC-BF223A-2023,HDACC,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,10,28/08/2023 00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,5365,Female,Other,Scotland,None,Heterosexual/straight,0.9837837837837837,0
153535,2017811,CCCGS4-HF123A-2023,CCCGS4,N,Y,640,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,26,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,Specific learning difficulty,No,No,Scottish,5312,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9817351351351351,0
153537,2017813,NCATP6-BF123A-2023,NCATP6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,34,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,Multiple(+MH),Yes,No,Scottish,594,Prefer not to say,Other,Scotland,Prefer not to say,Bi/bisexual,0.7551305555555555,0
153550,1917837,ICPBT5-HF123A-2023,ICPBT5,N,N,640,18,1,35,FT,FE,Other vocational programme – other,Dunfermline,48,05/02/2024 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,6934,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.9609777777777777,0
153552,1917839,MAELI3-SB323A-2023,MAELI3,N,Y,40,2,3,0,PT,FE,Other vocational programme – other,Glenrothes,0,03/06/2024 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,Specific learning difficulty,No,No,Scottish,883,Male,Other,Scotland,None,Heterosexual/straight,1,0
153555,1917842,BAACF-HF123A-2023,BAACF,N,N,600,30,1,0,FT,HE,Other vocational programme – other,Dunfermline,53,11/09/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,800,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0.9493096774193548,0
153558,2017845,HDFRN-SF223A-2023,HDFRN,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,32,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2794,Male,Other,Scotland,None,Heterosexual/straight,0.17334,1
153560,2017847,ICCHS5-HF123A-2023,ICCHS5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,47,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Any other background,6743,Female,Married,Syrian Arab Republic,Muslim,Heterosexual/straight,0.9614694444444445,0
153561,2017848,MAELI3-SB223B-2023,MAELI3,N,Y,560,31,3,14,PT,FE,Other vocational programme – other,Glenrothes,26,18/09/2023 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,4678,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.9771818181818183,0
153600,2017916,VQBET6-BF123A-2023,VQBET6,N,N,720,33,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,35,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Polish,2511,Female,Married,Poland,Christian: Other,Heterosexual/straight,0.8290555555555555,0
153694,2018023,MACAJ2-HB423A-2023,MACAJ2,N,Y,140,4,5,30,PT,FE,Other vocational programme – other,Dunfermline,0,19/02/2024 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,5425,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
153698,2018027,ICBMU5-BF123A-2023,ICBMU5,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,3,28/08/2023 00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3308,Female,Other,Scotland,None,Heterosexual/straight,0.8154324324324325,0
153785,1918125,ONAME-HP123G-2023,ONAME,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Dunfermline,-43,14/12/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Irish,6074,Male,Other,Ireland,None,Heterosexual/straight,1,0
153785,1918125,ONDHP-HP123A-2023,ONDHP,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Other,-22,13/11/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Irish,6074,Male,Other,Ireland,None,Heterosexual/straight,1,0
153822,2018186,NQESOL5-BF123B-2023,NQESOL5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,0,28/08/2023 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Any other white background,667,Female,Married,Hungary,Christian: Roman Catholic,Heterosexual/straight,0.88801875,1
153853,2018221,HCACC-BF123A-2023,HCACC,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,33,28/08/2023 00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Polish,1030,Female,Other,Poland,Christian: Other,Heterosexual/straight,0.884895652,1
153926,2018301,ICEPA5-RS123A-2023,ICEPA5,N,Y,480,18,1,27,PT,FE,Other vocational programme – other,Rosyth,52,05/02/2024 00:00,N,Full-time college based not included above,Fee waiver – Short full-time (SFT) course,Yes,No known disability,No,No,Scottish,2543,Male,Other,Scotland,None,Heterosexual/straight,0.9653833333333333,0
153926,2018301,NCWES-RE123A-2023,NCWES,N,Y,40,11,1,3,PT,FE,Other vocational programme – other,Rosyth,-7,07/09/2023 00:00,N,Permanent or temporary employment,UK industry and commerce,Yes,No known disability,No,No,Scottish,2543,Male,Other,Scotland,None,Heterosexual/straight,0.8181818181818182,0
154077,1918455,NQMATR-LP123A-2023,NQMATR,N,Y,40,7,1,7,PT,FE,Other vocational programme – other,Levenmouth,-19,21/02/2024 00:00,N,School based S4,Fee waiver – school pupil,No,No known disability,No,No,Scottish,4787,Male,Other,Scotland,None,Heterosexual/straight,1,0
154133,1918514,BAHSS-HP123A-2023,BAHSS,N,N,144,32,1,0,PT,HE,Other vocational programme – other,Dunfermline,0,28/08/2023 00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3276,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.5357142857142857,0
154314,1918705,NCPCK5-BF123A-2023,NCPCK5,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,10,28/08/2023 00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,2113,Female,Prefer not to say,Scotland,Christian: Protestant,Bi/bisexual,0.8400055555555556,1
154321,1918712,ONPTE4-SS123A-2023,ONPTE4,N,N,400,12,1,33,PT,FE,Other vocational programme – for students with learning difficulties,Glenrothes,-10,11/09/2023 00:00,Y,Full-time college based not included above,Fee waiver – student on a DPG 18 / PG 5 programme,Yes,Multiple(+MH),No,No,"Black, Black Scottish or Black British",2318,Female,Other,Scotland,None,Bi/bisexual,0.9068181818181817,0
