EnrolmentID,StudentID,AllCourseID,AcademicYear,Age,ClassSize,Age_CourseStart,Sum of HasChildcareFund,Sum of HasHardshipFund,HE,FE,FT,GenderCode,EthnicityCode,DisabilityCode,Count of CourseCodeID,Sum of Confirmed,Sum of HoursPerWeek,Sum of LengthOfCourse,MaritalStatusCode,MoACode,Sum of NumberOfWeeks,Sum of PlannedLearningHours,OutcomeTitle,PT,ReligionCode,ScqfLevelCode,Semester2Start,SexualOrientationCode,Sum of SIMD_Rank
1678388,201630,SP1A,2023,10,500,9,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678389,201631,SP1A,2023,10,500,9,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678394,201636,SP1A,2023,10,500,9,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678396,201638,SP1A,2023,10,500,9,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678398,184250,SP1A,2023,10,500,9,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1685733,202643,SP1A,2023,10,500,9,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,940
1606146,200596,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606147,200597,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606149,200599,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606150,200600,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606152,200602,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606153,200603,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606154,200604,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606155,200605,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606156,200606,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606157,200609,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606159,200611,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606160,200612,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606161,200613,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606163,200615,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606164,200616,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606169,200621,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606170,200622,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1606171,200623,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,3,08,31,40,,Y,01,01,N,1,4287
1678323,201570,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678325,201572,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678328,201575,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678329,201576,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678330,201577,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678331,201578,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678332,201579,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678333,201580,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678334,201581,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678336,201583,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678337,201584,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678338,201585,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678342,201589,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678343,201590,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678345,201592,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678360,201607,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678361,201608,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678364,201611,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678368,123622,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678373,201619,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,653
1678395,201637,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678397,201639,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678401,192484,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678403,201643,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678404,201644,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678405,201645,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678406,201646,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678407,201647,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678409,201649,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678410,201650,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678411,201651,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678412,201652,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678413,201653,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678414,201654,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678415,201655,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678416,201656,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678417,201657,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678418,201658,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678419,201659,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678420,201660,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678421,201661,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678422,201662,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678424,201664,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678425,201665,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678426,201666,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678427,201667,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678428,201668,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678429,201669,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678430,201670,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678431,201671,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678432,201672,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678433,201673,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678434,201674,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678435,201675,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1678436,201676,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3213
1680748,201880,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,3411
1685725,202635,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,940
1685726,202636,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,940
1685727,202637,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,940
1685728,202638,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,940
1685729,202639,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,940
1685730,202640,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,940
1685731,202641,SP1A,2023,10,500,10,0,0,N,Y,N,F,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,940
1685732,202642,SP1A,2023,10,500,10,0,0,N,Y,N,M,10,01,1,1,3,1,4,08,31,40,,Y,11,01,N,6,940
1681598,201751,SP1A,2023,11,0,10,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681619,201715,SP1A,2023,11,0,10,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681626,201722,SP1A,2023,11,0,10,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681633,202319,SP1A,2023,11,0,10,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681635,202321,SP1A,2023,11,0,10,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681636,202322,SP1A,2023,11,0,10,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681638,202324,SP1A,2023,11,0,10,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681640,202326,SP1A,2023,11,0,10,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681641,202327,SP1A,2023,11,0,10,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681643,202329,SP1A,2023,11,0,10,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681645,202331,SP1A,2023,11,0,10,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681646,202332,SP1A,2023,11,0,10,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681647,202333,SP1A,2023,11,0,10,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681648,202334,SP1A,2023,11,0,10,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681649,202335,SP1A,2023,11,0,10,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681650,202336,SP1A,2023,11,0,10,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681651,202337,SP1A,2023,11,0,10,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681652,202338,SP1A,2023,11,0,10,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681653,202339,SP1A,2023,11,0,10,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681666,202346,SP1A,2023,11,0,10,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681673,202350,SP1A,2023,11,0,10,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681580,201734,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681608,201704,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681609,201705,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681610,201706,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681611,201707,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681612,201708,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681613,201709,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681614,201710,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681615,201711,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681616,201712,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681617,201713,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681618,201714,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681620,201716,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681621,201717,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681622,201718,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681623,201719,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681624,201720,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681625,201721,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681627,201723,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681628,201724,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681629,201725,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681630,201726,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681631,201727,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681632,201728,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681655,187151,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681656,202341,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681657,202342,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681658,187160,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681659,187159,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681660,187154,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681661,187141,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681662,202343,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681663,202344,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681664,202345,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681665,187153,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681667,187146,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681668,202347,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681669,187147,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681670,187144,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681671,202348,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681672,202349,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681674,202351,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681675,187152,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681676,187150,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681677,202352,SP1A,2023,11,0,11,0,0,N,Y,N,F,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1681678,202353,SP1A,2023,11,0,11,0,0,N,Y,N,M,10,01,1,1,0,1,4,08,34,12,,Y,11,02,N,6,5085
1589799,199969,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,2902
1589835,199979,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,2902
1589837,199980,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,2902
1589839,192724,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,2902
1589845,199983,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,2902
1589970,200001,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,4329
1589987,200008,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,4329
1589994,200012,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,4329
1589999,200015,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,4329
1590017,200023,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,4329
1590031,200030,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,4329
1590035,200032,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,4329
1590045,200038,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,4329
1590048,200039,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,2,1,3,08,20,40,,Y,01,04,N,1,4329
1595309,195891,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595312,200170,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595328,191480,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595340,191477,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595363,200172,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595372,191474,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595375,191473,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595381,191471,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595395,191470,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595412,191469,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595421,191387,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595427,191269,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595433,191268,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595470,191265,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595476,191262,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,1637
1595627,200001,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,4329
1595900,200008,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,4329
1596041,200012,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,4329
1596047,200015,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,4329
1596068,200023,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,4329
1596090,200030,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,4329
1596098,200032,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,4329
1596110,200038,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,4329
1596113,200039,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,4329
1597126,200208,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,6480
1597129,195743,SP1A,2023,11,50,10,0,0,N,Y,N,F,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,6480
1597132,195767,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,6480
1597135,195768,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,6480
1597167,195748,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,6480
1597179,200209,SP1A,2023,11,50,10,0,0,N,Y,N,M,10,01,1,1,1,1,3,08,40,40,,Y,01,04,N,1,6480
