EnrolmentID,IdNumber,Age,Age_CourseStart,AllCourseID,AnnualStartDate,AnnualEndDate,EnrolledOnDate,ClassSize,DisabilityCode,EthnicityCode,FE,FT,GenderCode,HasChildcareFund,HasHardshipFund,HE,HoursPerWeek,LengthOfCourse,MaritalStatusCode,MoACode,NumberOfWeeks,PlannedLearningHours,PT,ScqfLevelCode,ReligionCode,SexualOrientationCode,SIMD_Rank,PI_1,AttendanceRate,AuthAbsenseRate,AbsenseRate
1227412,1922106,19,17,SD1C,2021-08-30 00:00:00,2022-06-11 00:00:00,2021-10-04 00:00:00,17,01,10,Y,N,F,0,0,N,5,2,4,07,40,200,Y,06,11,6,2113,Completed: Partial Success,1,0,0
1227413,1760043,19,17,SD1C,2021-08-30 00:00:00,2022-06-11 00:00:00,2021-10-04 00:00:00,17,01,10,Y,N,M,0,0,N,5,2,4,07,40,200,Y,06,11,6,6044,Completed: Successful,1,0,0
1227414,2154502,28,25,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,13,N,N,M,0,0,Y,0,1,3,08,38,100,Y,07,01,6,6416,Completed: Successful,,,
1227415,2154507,55,52,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,98,N,N,F,0,0,Y,0,1,4,08,38,100,Y,07,11,6,5248,Completed: Successful,,,
1227442,1760313,19,16,SD1C,2021-08-30 00:00:00,2022-06-11 00:00:00,2021-10-04 00:00:00,17,01,10,Y,N,M,0,0,N,5,2,4,07,40,200,Y,06,11,6,1957,Completed: Partial Success,0.571428,0,0.428571
1227443,1760410,19,17,SD1C,2021-08-30 00:00:00,2022-06-11 00:00:00,2021-10-04 00:00:00,17,01,10,Y,N,M,0,0,N,5,2,4,07,40,200,Y,06,11,6,3981,Completed: Partial Success,1,0,0
1227453,1518118,19,16,SD1C,2021-08-30 00:00:00,2022-06-11 00:00:00,2021-10-04 00:00:00,17,01,10,Y,N,M,0,0,N,5,2,4,07,40,200,Y,06,11,6,6830,Completed: Successful,1,0,0
1227455,1518268,19,17,SD1C,2021-08-30 00:00:00,2022-06-11 00:00:00,2021-10-04 00:00:00,17,01,10,Y,N,F,0,0,N,5,2,4,07,40,200,Y,06,11,6,6260,Completed: Partial Success,1,0,0
1227461,2046896,42,39,HD1I,2021-10-19 00:00:00,2022-01-25 00:00:00,2021-10-04 00:00:00,0,01,10,Y,N,M,0,0,N,0,1,4,07,14,72,Y,06,11,1,751,Completed: Successful,,,
1227477,1923331,34,32,HD1I,2021-10-19 00:00:00,2022-01-25 00:00:00,2021-10-04 00:00:00,0,01,10,Y,N,M,0,0,N,0,1,3,07,14,72,Y,06,01,1,5751,Completed: Successful,,,
1227478,2154517,63,60,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,F,0,0,Y,0,1,1,08,38,100,Y,07,01,1,5268,Completed: Successful,,,
1227485,2154519,42,39,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,99,10,N,N,F,0,0,Y,0,1,1,08,38,100,Y,07,01,1,3504,Completed: Successful,,,
1227486,2153901,18,16,LO1A,2021-08-30 00:00:00,2022-01-27 00:00:00,2021-10-04 00:00:00,12,99,10,Y,N,M,0,0,N,0,1,3,16,18,196,Y,03,04,1,5627,Completed: Successful,,,
1227487,2154520,40,37,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,02,1,6875,Completed: Successful,,,
1227488,2154521,40,38,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,02,1,621,Completed: Successful,,,
1227489,1918836,42,39,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,03,1,4992,Completed: Successful,,,
1227490,2154398,46,44,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,01,1,2324,Completed: Successful,,,
1227491,2154522,33,30,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,4,08,38,100,Y,07,01,1,1797,Completed: Successful,,,
1227492,2154523,55,53,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,01,1,1951,Completed: Successful,,,
1227493,L000227004,27,25,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-30 00:00:00,30,09,10,Y,Y,M,0,0,N,0,1,4,17,36,720,N,06,01,4,1016,Further Withdrawal,0.826925,0.115375,0.173075
1227494,2154524,28,26,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,3,08,38,100,Y,07,01,1,2799,Completed: Successful,,,
1227495,2154525,52,50,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,01,1,6101,Completed: Successful,,,
1227496,2154526,43,40,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,02,1,730,Completed: Successful,,,
1227497,1306188,40,38,HO1A,2021-08-30 00:00:00,2022-07-23 00:00:00,2021-10-04 00:00:00,2,01,10,N,N,F,0,0,Y,0,3,1,16,40,80,Y,09,01,1,5559,Completed: Successful,,,
1227498,2154527,31,29,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,11,N,N,F,0,0,Y,0,1,3,08,38,100,Y,07,11,4,2658,Completed: Successful,,,
1227499,2154528,28,25,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,3,08,38,100,Y,07,01,4,1031,Completed: Successful,,,
1227500,2154529,60,58,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,F,0,0,Y,0,1,1,08,38,100,Y,07,01,1,4782,Completed: Successful,,,
1227503,2154530,43,41,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,3,08,38,100,Y,07,11,1,697,Completed: Successful,,,
1227546,2154531,45,43,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,4,08,38,100,Y,07,11,6,1312,Completed: Successful,,,
1227550,2016496,26,24,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-10-04 00:00:00,23,01,10,Y,Y,I,0,0,N,0,1,1,17,36,720,N,03,05,6,4287,Completed: Successful,1,0,0
1227569,2154532,40,37,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,02,1,2217,Completed: Successful,,,
1227570,2154533,37,34,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-04 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,01,1,2281,Completed: Successful,,,
1227577,2048063,20,18,RD1A,2021-08-30 00:00:00,2022-06-11 00:00:00,2021-10-04 00:00:00,10,01,10,Y,Y,I,0,0,N,18,2,3,17,40,720,N,05,01,1,4330,Completed: Successful,1,0,0
1227578,2154534,49,47,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,11,N,N,F,0,0,Y,0,1,3,08,38,100,Y,07,01,1,2104,Completed: Successful,,,
1227579,2154535,28,26,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,98,N,N,F,0,0,Y,0,1,4,08,38,100,Y,07,11,6,6402,Completed: Successful,,,
1227580,2154536,55,52,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,10,N,N,F,0,0,Y,0,1,1,08,38,100,Y,07,01,1,6957,Completed: Successful,,,
1227595,1523779,19,17,BP1A,2021-08-23 00:00:00,2022-05-30 00:00:00,2021-08-30 00:00:00,18,01,10,Y,N,F,0,0,N,0,2,3,08,34,180,Y,04,01,1,987,Early Withdrawal,,,
1227609,2154537,58,56,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,10,N,N,F,0,0,Y,0,1,3,08,38,100,Y,07,02,1,2796,Completed: Successful,,,
1227617,1514890,18,16,LP1A,2021-08-26 00:00:00,2022-06-30 00:00:00,2021-10-05 00:00:00,18,01,10,Y,N,F,0,0,N,2,1,4,08,40,80,Y,06,11,6,1011,Completed: Successful,1,0,0
1227621,2154550,35,33,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,99,10,N,N,F,0,0,Y,0,1,3,08,38,100,Y,07,02,1,5177,Completed: Successful,,,
1227622,1523554,18,15,LP1A,2021-08-26 00:00:00,2022-06-30 00:00:00,2021-10-05 00:00:00,18,01,10,Y,N,F,0,0,N,2,1,4,08,40,80,Y,06,11,6,1146,Completed: Successful,1,0,0
1227623,1919538,18,15,LP1A,2021-08-26 00:00:00,2022-06-30 00:00:00,2021-10-05 00:00:00,18,01,10,Y,N,F,0,0,N,2,1,4,08,40,80,Y,06,01,1,1526,Completed: Successful,1,0,0
1227624,1919475,18,16,LP1A,2021-08-26 00:00:00,2022-06-30 00:00:00,2021-10-05 00:00:00,18,01,17,Y,N,F,0,0,N,2,1,4,08,40,80,Y,06,11,1,1703,Completed: Successful,1,0,0
1227626,2154553,31,29,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,3,08,38,100,Y,07,01,1,5347,Completed: Successful,,,
1227627,1637349,18,16,LP1A,2021-08-26 00:00:00,2022-06-30 00:00:00,2021-10-05 00:00:00,18,01,31,Y,N,F,0,0,N,2,1,4,08,40,80,Y,06,01,1,1330,Completed: Successful,1,0,0
1227629,2383943,18,16,LP1A,2021-08-26 00:00:00,2022-06-30 00:00:00,2021-10-05 00:00:00,18,99,10,Y,N,F,0,0,N,2,1,3,08,40,80,Y,06,01,3,2438,Completed: Successful,,,
1227630,1898964,18,15,LP1A,2021-08-26 00:00:00,2022-06-30 00:00:00,2021-10-05 00:00:00,18,01,10,Y,N,F,0,0,N,2,1,4,08,40,80,Y,06,11,6,1036,Completed: Successful,1,0,0
1227633,2154554,57,54,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,02,1,5502,Completed: Successful,,,
1227638,2049157,41,38,PB1A,2021-08-01 00:00:00,2022-06-24 00:00:00,2021-10-05 00:00:00,0,01,10,Y,N,M,0,0,N,8,1,4,08,37,80,Y,04,01,1,5284,Completed: Successful,,,
1227640,2154555,33,30,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,90,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,01,1,3314,Completed: Successful,,,
1227643,2154556,24,22,PB1A,2021-08-01 00:00:00,2022-06-24 00:00:00,2021-10-05 00:00:00,0,01,10,Y,N,M,0,0,N,8,1,4,08,37,80,Y,04,01,1,5284,Completed: Successful,,,
1227647,2154557,29,27,PB1A,2021-08-01 00:00:00,2022-06-24 00:00:00,2021-10-05 00:00:00,0,01,10,Y,N,M,0,0,N,8,1,4,08,37,80,Y,04,03,1,5284,Completed: Successful,,,
1227648,1500994,26,24,HW1A,2021-08-30 00:00:00,2022-06-15 00:00:00,2021-10-05 00:00:00,8,01,11,Y,N,M,0,0,N,0,3,3,11,34,80,Y,05,01,2,3280,Completed: Successful,1,0,0
1227650,2154559,22,20,HW1A,2021-08-30 00:00:00,2022-06-15 00:00:00,2021-10-05 00:00:00,8,01,10,Y,N,F,0,0,N,0,2,3,11,34,160,Y,06,01,1,4709,Further Withdrawal,,,
1227652,2033006,55,53,BO1A,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-10-05 00:00:00,10,01,10,Y,N,M,0,0,N,2,2,4,16,40,184,Y,05,02,1,3224,Further Withdrawal,,,
1227666,1925272,34,32,BW1A,2021-08-04 00:00:00,2022-07-27 00:00:00,2021-10-05 00:00:00,57,02,10,Y,N,F,0,0,N,0,2,3,11,40,160,Y,07,01,1,632,Completed: Successful,,,
1227670,2044173,57,55,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,11,N,N,M,0,0,Y,0,1,3,08,38,100,Y,07,04,1,3817,Completed: Successful,,,
1227671,2154565,50,47,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,01,1,3735,Completed: Successful,,,
1227708,2154568,43,40,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,01,1,782,Completed: Successful,,,
1227714,2154574,52,50,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,10,N,N,F,0,0,Y,0,1,4,08,38,100,Y,07,03,1,5404,Completed: Successful,,,
1227717,2154577,48,45,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,98,N,N,M,0,0,Y,0,1,4,08,38,100,Y,07,11,6,1521,Completed: Successful,,,
1227719,2154579,48,46,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,99,10,N,N,F,0,0,Y,0,1,3,08,38,100,Y,07,03,6,730,Completed: Successful,,,
1227721,2154582,35,32,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,14,N,N,F,0,0,Y,0,1,3,08,38,100,Y,07,01,6,389,Completed: Successful,,,
1227722,2154583,45,43,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,02,1,1316,Completed: Successful,,,
1227723,2154584,28,26,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,3,08,38,100,Y,07,01,1,2014,Completed: Successful,,,
1227724,2154585,58,56,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,98,N,N,M,0,0,Y,0,1,4,08,38,100,Y,07,11,6,2168,Completed: Successful,,,
1227727,2154595,35,33,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,03,1,5229,Completed: Successful,,,
1227728,2154596,43,40,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,98,N,N,M,0,0,Y,0,1,4,08,38,100,Y,07,11,6,5169,Completed: Successful,,,
1227729,2154597,46,43,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,98,N,N,M,0,0,Y,0,1,4,08,38,100,Y,07,11,6,222,Completed: Successful,,,
1227730,2154598,43,41,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,02,11,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,01,1,1595,Completed: Successful,,,
1227731,2019278,19,17,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-10-04 00:00:00,25,01,10,N,Y,F,0,0,Y,0,1,3,17,36,600,N,07,01,1,1307,Further Withdrawal,0.818185,0.181814,0.181814
1227768,2154599,33,31,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,11,N,N,M,0,0,Y,0,1,3,08,38,100,Y,07,01,1,3554,Completed: Successful,,,
1227770,2154604,57,54,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,31,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,01,1,4435,Completed: Successful,,,
1227773,2154605,43,41,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,10,N,N,F,0,0,Y,0,1,3,08,38,100,Y,07,01,1,853,Completed: Successful,,,
1227775,L000259942,32,29,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,13,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,01,1,3401,Completed: Successful,,,
1227777,2154606,34,32,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,1,08,38,100,Y,07,01,1,1604,Completed: Successful,,,
1227778,2154607,35,32,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,24,N,N,M,0,0,Y,0,1,4,08,38,100,Y,07,11,6,2095,Completed: Successful,,,
1227780,2154608,73,71,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,11,N,N,F,0,0,Y,0,1,3,08,38,100,Y,07,01,1,4471,Completed: Successful,,,
1227781,2154609,53,50,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-05 00:00:00,400,01,98,N,N,M,0,0,Y,0,1,4,08,38,100,Y,07,11,6,4289,Completed: Successful,,,
1227809,2152411,30,28,HD1A,2021-08-30 00:00:00,2022-06-18 00:00:00,2021-10-05 00:00:00,14,01,33,Y,N,F,0,0,N,0,1,3,07,34,480,Y,06,03,4,3737,Completed: Successful,0.934787,0.065212,0.065212
1227810,L000212300,27,25,HD1A,2021-08-30 00:00:00,2022-06-18 00:00:00,2021-10-05 00:00:00,14,01,10,Y,N,M,0,0,N,0,1,3,07,34,480,Y,06,01,1,2815,Completed: Successful,1,0,0
1227811,1409940,23,21,HD1A,2021-08-30 00:00:00,2022-06-18 00:00:00,2021-10-05 00:00:00,14,01,10,Y,N,M,0,0,N,0,1,3,07,34,480,Y,06,01,1,5131,Completed: Successful,1,0,0
1227812,2152608,24,22,HD1A,2021-08-30 00:00:00,2022-06-18 00:00:00,2021-10-05 00:00:00,14,01,10,Y,N,M,0,0,N,0,1,3,07,34,480,Y,06,01,1,6002,Completed: Successful,1,0,0
1227813,1997358,28,26,HD1A,2021-08-30 00:00:00,2022-06-18 00:00:00,2021-10-05 00:00:00,14,01,10,Y,N,F,0,0,N,0,1,1,07,34,480,Y,06,01,1,3213,Completed: Successful,1,0,0
1227814,1646862,16,14,BP1B,2021-08-23 00:00:00,2022-05-30 00:00:00,2021-10-05 00:00:00,18,01,31,Y,N,F,0,0,N,5,2,4,08,34,180,Y,04,01,1,1030,Further Withdrawal,1,0,0
1227815,1763728,17,15,BP1B,2021-08-23 00:00:00,2022-05-30 00:00:00,2021-10-05 00:00:00,18,02,10,Y,N,F,0,0,N,5,2,4,08,34,180,Y,04,11,1,3259,Further Withdrawal,1,0,0
1227817,L000253541,32,30,HO1A,2021-08-31 00:00:00,2021-12-17 00:00:00,2021-10-05 00:00:00,40,01,10,Y,N,F,0,0,N,3,1,4,12,40,100,Y,04,11,1,5313,Completed: Partial Success,,,
1227818,2146474,17,14,BP1A,2021-08-23 00:00:00,2022-05-30 00:00:00,2021-10-05 00:00:00,18,01,10,Y,N,F,0,0,N,0,2,3,08,34,180,Y,04,01,"",1767,Further Withdrawal,,,
1227819,2146753,17,14,BP1A,2021-08-23 00:00:00,2022-05-30 00:00:00,2021-10-05 00:00:00,18,01,10,Y,N,F,0,0,N,0,2,3,08,34,180,Y,04,01,"",845,Further Withdrawal,,,
1227820,2154610,49,47,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-06 00:00:00,400,01,10,N,N,M,0,0,Y,0,1,4,08,38,100,Y,07,11,6,3735,Completed: Successful,,,
1227831,2149939,21,18,HB1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-10-06 00:00:00,14,01,10,Y,Y,M,0,0,N,0,4,3,17,28,720,N,06,03,1,881,Completed: Successful,1,0,0
1227836,2154613,18,16,XP1A,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-10-06 00:00:00,17,02,10,Y,N,F,0,0,N,4,1,4,08,40,160,Y,06,11,6,2750,Completed: Partial Success,1,0,0
1227996,1646055,18,16,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-10-06 00:00:00,17,01,10,Y,Y,F,0,0,N,0,1,3,17,36,720,N,06,01,4,3477,Completed: Partial Success,,,
1228007,1637871,18,15,BP1A,2021-08-24 00:00:00,2022-05-28 00:00:00,2021-08-24 00:00:00,0,01,31,Y,N,F,0,0,N,7,2,3,08,40,280,Y,06,11,1,2859,Early Withdrawal,1,0,0
1228008,2152468,18,16,BP1A,2021-08-24 00:00:00,2022-05-28 00:00:00,2021-08-24 00:00:00,0,01,31,Y,N,M,0,0,N,7,2,3,08,40,280,Y,06,01,1,6495,Completed: Successful,1,0,0
1228009,1641167,17,15,BP1A,2021-08-24 00:00:00,2022-05-28 00:00:00,2021-08-24 00:00:00,0,01,10,Y,N,M,0,0,N,7,2,3,08,40,280,Y,06,01,1,1309,Completed: Successful,0.8,0,0.2
1228010,2154630,48,46,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-06 00:00:00,8,01,10,Y,N,M,0,0,N,2,1,4,08,38,80,Y,05,11,6,255,Completed: Successful,,,
1228011,1905517,45,43,BW1F,2021-08-27 00:00:00,2022-06-11 00:00:00,2021-10-06 00:00:00,0,01,10,Y,N,F,0,0,N,0,2,1,11,35,200,Y,07,01,1,171,Completed: Successful,,,
1228012,1919542,18,15,BP1A,2021-08-24 00:00:00,2022-05-28 00:00:00,2021-08-24 00:00:00,0,01,10,Y,N,F,0,0,N,7,2,4,08,40,280,Y,06,11,1,4142,Completed: Successful,0.8,0.1,0.2
1228013,1518101,18,15,BP1A,2021-08-24 00:00:00,2022-05-28 00:00:00,2021-08-24 00:00:00,0,01,10,Y,N,M,0,0,N,7,2,4,08,40,280,Y,06,11,1,5853,Completed: Successful,1,0,0
1228020,2146902,17,15,BP1A,2021-08-24 00:00:00,2022-05-28 00:00:00,2021-08-24 00:00:00,0,01,14,Y,N,F,0,0,N,7,2,4,08,40,280,Y,06,04,1,2543,Completed: Successful,0.9,0,0.1
1228021,1769249,17,15,BP1A,2021-08-24 00:00:00,2022-05-28 00:00:00,2021-08-24 00:00:00,0,01,10,Y,N,F,0,0,N,7,2,3,08,40,280,Y,06,01,1,1445,Completed: Successful,0.9,0,0.1
1228022,1880243,18,16,BP1A,2021-08-24 00:00:00,2022-05-28 00:00:00,2021-08-24 00:00:00,0,01,10,Y,N,M,0,0,N,7,2,3,08,40,280,Y,06,01,4,2360,Completed: Successful,1,0,0
1228055,2025610,20,17,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-10-06 00:00:00,18,99,10,N,Y,M,0,0,Y,0,1,4,17,36,600,N,07,11,1,2918,Completed: Partial Success,1,0,0
1228057,1859300,21,19,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-10-06 00:00:00,40,99,10,Y,Y,F,0,0,N,16,1,3,17,40,640,N,05,01,1,3558,Further Withdrawal,0.9091,0.04545,0.0909
1228070,2154631,63,60,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-06 00:00:00,8,01,98,Y,N,M,0,0,N,2,1,4,08,38,80,Y,05,11,6,3030,Completed: Successful,,,
1228074,2154636,62,60,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-06 00:00:00,8,01,98,Y,N,M,0,0,N,2,1,4,08,38,80,Y,05,11,6,6125,Completed: Successful,,,
1228078,2154637,54,52,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-06 00:00:00,8,01,98,Y,N,M,0,0,N,2,1,4,08,38,80,Y,05,11,6,3917,Completed: Successful,,,
1228082,2154638,41,39,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-06 00:00:00,8,01,98,Y,N,M,0,0,N,2,1,4,08,38,80,Y,05,11,6,3350,Completed: Successful,,,
1228097,2048295,43,41,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-06 00:00:00,10,01,31,Y,N,F,0,0,N,27,1,4,08,38,268,Y,05,11,6,3997,Completed: Successful,,,
1228110,2047301,33,30,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-06 00:00:00,10,01,10,Y,N,F,0,0,N,27,1,4,08,38,268,Y,05,11,6,3861,Completed: Successful,,,
1228122,2048151,47,44,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-06 00:00:00,10,01,10,Y,N,F,0,0,N,27,1,4,08,38,268,Y,05,11,6,4798,Completed: Successful,,,
1228132,2047303,56,53,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-06 00:00:00,10,01,10,Y,N,M,0,0,N,27,1,4,08,38,268,Y,05,11,6,1075,Completed: Successful,,,
1228137,2146532,26,24,BF1A,2021-10-25 00:00:00,2022-06-24 00:00:00,2021-10-07 00:00:00,49,01,10,Y,Y,F,0,0,N,0,1,3,17,30,720,N,06,01,1,2296,Early Withdrawal,,,
1228145,2048150,54,51,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-07 00:00:00,10,01,10,Y,N,M,0,0,N,27,1,4,08,38,268,Y,05,11,6,3590,Completed: Successful,,,
1228155,2154667,66,64,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-07 00:00:00,10,01,10,Y,N,M,0,0,N,27,1,4,08,38,268,Y,05,11,6,4723,Completed: Successful,,,
1228164,2154668,57,54,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-07 00:00:00,10,01,10,Y,N,M,0,0,N,27,1,4,08,38,268,Y,05,11,6,4977,Completed: Successful,,,
1228167,1522544,20,18,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-08-30 00:00:00,16,01,10,N,Y,M,0,0,Y,15,1,4,17,36,600,N,07,01,1,1877,Further Withdrawal,0.821425,0,0.178575
1228168,1615638,35,33,BF1A,2021-10-25 00:00:00,2022-06-24 00:00:00,2021-10-07 00:00:00,49,01,10,Y,Y,F,0,0,N,0,1,4,17,30,720,N,06,01,1,4231,Further Withdrawal,0.75384,0.2,0.24616
1228289,2154681,52,49,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-07 00:00:00,10,01,10,Y,N,F,0,0,N,27,1,4,08,38,268,Y,05,11,6,3968,Completed: Successful,,,
1228299,2048317,29,27,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-07 00:00:00,10,01,10,Y,N,M,0,0,N,27,1,4,08,38,268,Y,05,11,6,5517,Completed: Successful,,,
1228310,2048156,65,62,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-10-07 00:00:00,10,01,10,Y,N,M,0,0,N,27,1,4,08,38,268,Y,05,11,6,2048,Completed: Successful,,,
1228353,1901074,21,18,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-10-05 00:00:00,30,01,31,Y,Y,F,0,0,N,0,1,3,17,36,720,N,02,04,1,1062,Further Withdrawal,0.964275,0,0.035725
